paperId,title,referenceCount,citationCount,publicationDate,venue,year,fieldsOfStudy
bf3a1361fd48de525a9f3f275d619a9b550c9afd,Age-Related Differences in the use of Visual Cues and Expectancy Location Information in Detecting Driving Hazards: An Assessment,189.0,0.0,,,2015.0,['Geography']
01296a4a837c1c20da584e0d2f2faa1068753874,Limited interaction between translation and visual motion aftereffects in humans,57.0,20.0,,Experimental Brain Research,2012.0,"['Psychology', 'Medicine']"
657ca0220feb474f6cf7ef7706e44f3bae7a8889,SCOUT+: Towards Practical Task-Driven Drivers’ Gaze Prediction,42.0,0.0,2024-04-12,2024 IEEE Intelligent Vehicles Symposium (IV),2024.0,['Computer Science']
b50fdd6082a73f537d80e56f276c6515b87fa4fb,Monolingual and bilingual infants' attention to talking faces: evidence from eye-tracking and Bayesian modeling,93.0,0.0,2024-03-14,Frontiers in Psychology,2024.0,['Medicine']
c3f06ac1e2d082c95e467670c68d834c35797220,Human gaze prediction for 3D light field display based on multi-attention fusion network,25.0,0.0,2024-03-01,Optics Communications,2024.0,
75a5515a70f67764dbec22d40d1c574b50851253,BIAS-3D: Brain inspired attentional search model fashioned after what and where/how pathways for target search in 3D environment,58.0,1.0,2022-11-18,Frontiers in Computational Neuroscience,2022.0,"['Medicine', 'Computer Science']"
26c3f19c6cbe34652a143a1db16d71436a930a69,Attention for Vision-Based Assistive and Automated Driving: A Review of Algorithms and Datasets,289.0,20.0,2022-11-01,IEEE transactions on intelligent transportation systems (Print),2022.0,['Computer Science']
83e042a83fa87e87eb6e79cf02b99d3bd671e619,Context-empowered Visual Attention Prediction in Pedestrian Scenarios,74.0,0.0,2022-10-30,IEEE Workshop/Winter Conference on Applications of Computer Vision,2022.0,['Computer Science']
3311fa3593d7097a637c287a4f0a960f85c4a2f9,ASM-3D: An attentional search model fashioned after what and where/how pathways for target search in 3D environment,54.0,0.0,2022-08-03,bioRxiv,2022.0,['Biology']
57f5073ff262fdb5dacd1437677ceac7fb80da34,Dynamic Mode Decomposition based salient edge/region features for content based image retrieval,55.0,9.0,2021-02-07,Multimedia tools and applications,2021.0,['Computer Science']
b24bf0e9a9e7c8d1b8387a04149514ac73c93dfa,CHELM: Convex Hull based Extreme Learning Machine for salient object detection,52.0,1.0,2021-01-15,Multimedia tools and applications,2021.0,['Computer Science']
97307aecdf84af2ba7b4ca360d0499fb1e74a0a4,Functional gaze prediction in egocentric video,52.0,2.0,2020-11-30,Advances in Mobile Multimedia,2020.0,['Computer Science']
b821687c62c2f96598b170b8dc9497621080aa66,Active Contours in the Complex Domain for Salient Object Detection,62.0,3.0,2020-05-31,Applied Sciences,2020.0,['Computer Science']
1b1c560c6cafa757d8343f3449997729d5e85f64,Temporal continuity of visual attention for future gaze prediction in immersive virtual reality,29.0,15.0,2020-04-01,Virtual Reality & Intelligent Hardware,2020.0,['Computer Science']
eb51e17fc3e88c759ea3d41c9099e22ae7397e85,Interaction Graphs for Object Importance Estimation in On-road Driving Videos,51.0,20.0,2020-03-12,IEEE International Conference on Robotics and Automation,2020.0,['Computer Science']
39800cfe34d01dcd0b5a186fdd1c42dc74826fcd,Localized Salient Region-Based Object Detection and Tracking,23.0,0.0,2019-10-31,International Journal of Advanced Science and Technology,2019.0,['Computer Science']
82355e69c1e7a48355bd9c921b022097098df326,Saliency Optimization Integrated Robust Background Detection with Global Ranking,26.0,1.0,2019-10-18,Sino-foreign-interchange Workshop on Intelligent Science and Intelligent Data Engineering,2019.0,['Computer Science']
0f0a31df6aafb6ef7bfb3364dad35c834ac7e39e,A Self Validation Network for Object-Level Human Attention Estimation,75.0,10.0,2019-10-01,Neural Information Processing Systems,2019.0,['Computer Science']
5f02ed3270c5d2bdd88d874c809139e4a5699336,Saliency Detection Based on Manifold Ranking and Refined Seed Labels,21.0,0.0,2019-08-23,International Conference on Image and Graphics,2019.0,['Computer Science']
0167e98f6d2e4c44b505c0f74f91425f62dfc62c,Salient Object Detection in the Deep Learning Era: An In-Depth Survey,189.0,560.0,2019-04-19,IEEE Transactions on Pattern Analysis and Machine Intelligence,2019.0,"['Medicine', 'Computer Science']"
feab4ca70b83db3c5e059811755c7a744959644c,Semisupervised Learning Based on a Novel Iterative Optimization Model for Saliency Detection,43.0,13.0,2019-01-01,IEEE Transactions on Neural Networks and Learning Systems,2019.0,"['Medicine', 'Computer Science']"
c9e9b9304d520d839d6cfda2e7138d6ed97b8110,Prior Knowledge Driven Energy for Saliency Detection,35.0,0.0,2018-11-01,"International Conference on Control, Automation, Robotics and Vision",2018.0,['Computer Science']
2004a63caaf97e15f1027920383261ccebb41a31,Saliency detection via a multi-layer graph based diffusion model,57.0,10.0,2018-11-01,Neurocomputing,2018.0,['Computer Science']
4bc32b8c34b7d5b08496b9600b15596aa0a0aac1,Egocentric Activity Prediction via Event Modulated Attention,33.0,36.0,2018-09-08,European Conference on Computer Vision,2018.0,['Computer Science']
03c1111347c7e8a494176a0e44e8c1c25835f536,A prior regularized multi-layer graph ranking model for image saliency computation,67.0,5.0,2018-07-30,Neurocomputing,2018.0,['Computer Science']
bd140e54b320ba4ba6e9f3dd3619c9186510a5e7,Saliency Detection via Bidirectional Absorbing Markov Chain,56.0,4.0,2018-07-07,International Conference on Advances in Brain Inspired Cognitive Systems,2018.0,['Computer Science']
7e236d33dce5d30348aeb494e491a13468133b4e,Predicting Gaze in Egocentric Video by Learning Task-dependent Attention Transition,46.0,111.0,2018-03-24,European Conference on Computer Vision,2018.0,['Computer Science']
37556e61bfd6fa0020dc73c26082c6922697da37,Reversion Correction and Regularized Random Walk Ranking for Saliency Detection,51.0,125.0,2018-03-01,IEEE Transactions on Image Processing,2018.0,"['Medicine', 'Computer Science', 'Mathematics']"
2179efd58a07cc0c4bc26cdd73c3fcfaee189827,RETRACTED ARTICLE: Deep network for visual saliency prediction by encoding image composition,53.0,0.0,2017-11-12,Multimedia tools and applications,2017.0,['Computer Science']
de61d5aac4e709f3a3a196ee90e7b0b79b289506,Visual distractors detecting in images using TPTSSR,24.0,1.0,2017-11-01,Iranian Conference on Machine Vision and Image Processing,2017.0,['Computer Science']
9a93c4713ea4dc08d81feddb31013b25d7a24c13,Generating affective maps for images,45.0,5.0,2017-10-23,Multimedia tools and applications,2017.0,['Computer Science']
71d7538dae155d1f2e971d67020ef6addb9cf10c,A Saliency Based Human Detection Framework for Infrared Thermal Images,33.0,2.0,2017-10-11,Chinese Conference on Computer Vision,2017.0,['Computer Science']
b47d27d29a178c92a64c204909cec7affbff9f9b,Foveated neural network: Gaze prediction on egocentric videos,22.0,3.0,2017-09-15,International Conference on Information Photonics,2017.0,['Computer Science']
7379a98b0ebb1a3e6992268f89ab2b95b2746272,Stereoscopic Thumbnail Creation via Efficient Stereo Saliency Detection,53.0,127.0,2017-08-01,IEEE Transactions on Visualization and Computer Graphics,2017.0,"['Computer Science', 'Medicine']"
f95e349489aa48fc57494aab101d58c496cc35f5,Deep Future Gaze: Gaze Anticipation on Egocentric Videos Using Adversarial Networks,43.0,97.0,2017-07-01,Computer Vision and Pattern Recognition,2017.0,['Computer Science']
24874067fd7971ad0deb360cb362fac65485db2f,A global and local consistent ranking model for image saliency computation,46.0,5.0,2017-07-01,Journal of Visual Communication and Image Representation,2017.0,"['Computer Science', 'Mathematics']"
52ba985a59e21c3e1af365e7e86a468bfef5c32e,Diffusion-based saliency detection with optimal seed selection scheme,41.0,4.0,2017-05-24,Neurocomputing,2017.0,['Computer Science']
70389846952ff6c2cb38bd5f550e5072803f5f0d,Pattern mining based video saliency detection,33.0,1.0,2017-04-17,International Symposium on Computer Vision,2017.0,['Computer Science']
c95cd791ad0cb0a08cb39e987f725eabe3a08648,Are all objects equal? Deep spatio-temporal importance prediction in driving videos,54.0,190.0,2017-04-01,Pattern Recognition,2017.0,['Computer Science']
eef4ac6942c76651d204116a221994baa5808ec8,EgoHands : a unified framework for hand-based methods in first person vision videos,259.0,2.0,2017-01-19,,2017.0,['Computer Science']
97d1f7df45b74357942eb5c965dbb77210f783e4,What makes an on-road object important?,27.0,6.0,2016-12-01,International Conference on Pattern Recognition,2016.0,['Computer Science']
785337b262534e43a4e14d21283e180bbce23621,Correspondence Driven Saliency Transfer,46.0,130.0,2016-11-01,IEEE Transactions on Image Processing,2016.0,"['Computer Science', 'Medicine']"
d8ee79d8835a7b752a654c417debf81ce487cd1a,Salient Object Detection via Adaptive Region Merging,44.0,1.0,2016-09-29,KSII Transactions on Internet and Information Systems,2016.0,['Computer Science']
96cd1d42c9f0e0b04138f589b0aed4f7f314b949,A Task-Oriented Approach for Cost-Sensitive Recognition,47.0,3.0,2016-06-27,Computer Vision and Pattern Recognition,2016.0,['Computer Science']
f1b230a6fed7e2011654bd2b8d120aa52ea29d7a,Salient Object Detection via Multiple Random Walks,49.0,4.0,2016-04-29,KSII Transactions on Internet and Information Systems,2016.0,['Computer Science']
e747faafab2427f61159146d231d3e2235f0d9d7,A cube-based saliency detection method using integrated visual and spatial features,30.0,4.0,2016-04-01,,2016.0,['Computer Science']
5a48999cf31b26191e2db60d80794163d5f8c43d,Recognition of Activities of Daily Living with Egocentric Vision: A Review,85.0,113.0,2016-01-01,Italian National Conference on Sensors,2016.0,"['Computer Science', 'Medicine']"
933fe12164f8e4c6c1075dc557b1b3fdcb4f5168,A perceptually based spatio-temporal computational framework for visual saliency estimation,94.0,45.0,2015-10-01,Signal processing. Image communication,2015.0,['Computer Science']
065ec79836040f89df3c850a3b065de9222a8871,Consistent Video Saliency Using Local Gradient Flow Optimization and Global Refinement,52.0,356.0,2015-07-22,IEEE Transactions on Image Processing,2015.0,"['Computer Science', 'Medicine']"
bc06eccdcba7a08a9f266ca34556a6de232244b1,Robust saliency detection via regularized random walks ranking,31.0,217.0,2015-06-07,Computer Vision and Pattern Recognition,2015.0,"['Computer Science', 'Mathematics']"
7683e11deaf14c2b94c709c5ef23318986643aea,Spatial-Aware Object-Level Saliency Prediction by Learning Graphlet Hierarchies,54.0,80.0,2015-02-01,IEEE transactions on industrial electronics (1982. Print),2015.0,['Computer Science']
664ccfe46c5093a3f564b28b675b764c175631dd,On the Distribution of Salient Objects in Web Images and Its Influence on Salient Object Detection,40.0,1.0,2015-01-10,PLoS ONE,2015.0,"['Computer Science', 'Physics', 'Medicine']"
afc6250bc20fb9c16b6448fe92b347a750ce2501,What We Can Learn From the Primate’s Visual System,104.0,3.0,2015-01-04,KI - Künstliche Intelligenz,2015.0,['Computer Science']
fc61fc46fc829bf168c78fbdd118e727b169a844,Attention estimation by simultaneous analysis of viewer and view,24.0,31.0,2014-10-08,International Conference on Intelligent Transportation Systems,2014.0,['Computer Science']
d317bf369e62fca415d54b091d9025b9e0e63181,The Evolution of First Person Vision Methods: A Survey,170.0,183.0,2014-09-04,IEEE transactions on circuits and systems for video technology (Print),2014.0,['Computer Science']
990bf0171deae7f788f4867c155a276fca5c891a,An Overview of First Person Vision and Egocentric Video Analysis for Personal Mobile Wearable Devices,104.0,6.0,2014-09-04,,2014.0,['Computer Science']
08ff3e9f5ad47e59592ad993348b817003b9c0e4,A Sequential Classifier for Hand Detection in the Framework of Egocentric Vision,24.0,57.0,2014-06-23,2014 IEEE Conference on Computer Vision and Pattern Recognition Workshops,2014.0,['Computer Science']
639722c2c23e8c8033b715d039e1f14d79cb970e,Defending Yarbus: eye movements reveal observers' task.,125.0,244.0,2014-03-24,Journal of Vision,2014.0,"['Psychology', 'Medicine']"
5e6f2f8f119638a8a9044043f49c502dd66b384b,Semantically-Based Human Scanpath Estimation with HMMs,31.0,42.0,2013-12-01,IEEE International Conference on Computer Vision,2013.0,['Computer Science']
cd6f8f20f549bd9d6711c1c7e89c3350ed48f8c1,Learning to Predict Gaze in Egocentric Video,28.0,254.0,2013-12-01,IEEE International Conference on Computer Vision,2013.0,['Computer Science']
a6fe23ac9c56173b4239c0395bbacb9d57dcf2a1,Superpixel based color contrast and color distribution driven salient object detection,39.0,48.0,2013-11-01,Signal processing. Image communication,2013.0,['Computer Science']
147484e6865f8f48c5c21c8d1e83208991780f5d,How the distribution of salient objects in images influences salient object detection,26.0,13.0,2013-09-01,2013 IEEE International Conference on Image Processing,2013.0,['Computer Science']
dc77dff204ec5d003060c22510888fb211e23213,A probabilistic saliency model with memory-guided top-down cues for free-viewing,24.0,12.0,2013-07-15,IEEE International Conference on Multimedia and Expo,2013.0,['Computer Science']
ec76ea04ccb07048c2abb527774888b6a33c7edc,Salient Object Detection: A Discriminative Regional Feature Integration Approach,108.0,1252.0,2013-06-23,International Journal of Computer Vision,2013.0,['Computer Science']
985e1f2dc17db0d590de883cbf1e30535169cb1a,Learning to Recognize Daily Actions Using Gaze,33.0,414.0,2012-10-07,European Conference on Computer Vision,2012.0,['Computer Science']
b1810ed8cd63a1f3c68423791aa795891c088ddd,"Advances in Computer Graphics: 37th Computer Graphics International Conference, CGI 2020, Geneva, Switzerland, October 20–23, 2020, Proceedings",737.0,0.0,,Computer Graphics International Conference,2020.0,['Computer Science']
ac797166d31446bdccf018ae4f48fc866c4019da,Visual attention for high speed driving,83.0,2.0,,,2019.0,['Computer Science']
5a089bc28160fa236f219c6760b6a48c9b8d3d10,From Coarse Attention to Fine-Grained Gaze: A Two-stage 3D Fully Convolutional Network for Predicting Eye Gaze in First Person Video,32.0,9.0,,British Machine Vision Conference,2018.0,['Computer Science']
9dd4c6ac61ba7b23c8c46e0b3f2e3989526b66a0,Saliency-Aware Video Object Segmentation,68.0,414.0,,IEEE Transactions on Pattern Analysis and Machine Intelligence,2018.0,"['Computer Science', 'Medicine']"
5120c8e0e2ce4bdce8a5474b55f5b5297e68170b,Weakly Supervised Human Fixations Prediction,87.0,40.0,,IEEE Transactions on Cybernetics,2016.0,"['Medicine', 'Computer Science']"
16955bc0070ba6c694eb7a598cb32c7f3a5f7637,Salient Region Detection Using Self-Guided Statistical Non-Redundancy in Natural Images,66.0,10.0,,IEEE Access,2016.0,['Computer Science']
ea11a1716ade7922f765ba4c70a15b9f7a75bc2b,Robust and Efficient Saliency Modeling from Image Co-Occurrence Histograms,41.0,61.0,,IEEE Transactions on Pattern Analysis and Machine Intelligence,2014.0,"['Medicine', 'Computer Science']"
5c990bc842866f9dbc043860b3dcd6245deb417a,Tag-Saliency: Combining bottom-up and top-down information for saliency detection,61.0,36.0,,Computer Vision and Image Understanding,2014.0,['Computer Science']
816e95aa7b56c397d0ebbaf293f3d96cf8d0b996,Robust and efficient saliency modeling from image co-occurrence histograms.,37.0,12.0,,IEEE Transactions on Pattern Analysis and Machine Intelligence,2014.0,"['Medicine', 'Computer Science']"
574d5e2dfaad99995fadce6416a2e9c5ff7b972f,Pattern Recognition,27.0,0.0,,Lecture Notes in Computer Science,2012.0,
b1394111f01f6fe42714629a03fa666f2979b7de,Graph-based Visual Saliency Model using Background Color,39.0,10.0,2018-03-01,,2018.0,['Computer Science']
d485a49f6f4d94152ad9cf0abd6d14945b21db49,An Unsupervised Salient Object Extraction Approach using Statistical Method and High Contrast Saliency Map,48.0,2.0,,,2013.0,['Mathematics']
6d6709597acde263c032ec288725813f0157dde8,Leveraging Model Flexibility and Deep Structure: Non-Parametric and Deep Models for Computer Vision Processes with Applications to Deep Model Compression,141.0,0.0,2020-05-01,,2020.0,['Computer Science']
6709fbca948e6b2bbdff4d52433de7992e44f5bf,"Empirical Upper Bound, Error Diagnosis and Invariance Analysis of Modern Object Detectors",88.0,3.0,2020-04-05,arXiv.org,2020.0,"['Computer Science', 'Engineering']"
364d9bf9dfb011888cd6c0951987dfb04b30862e,Empirical Upper Bound in Object Detection and More,63.0,24.0,2019-11-27,arXiv.org,2019.0,['Computer Science']
19a138dd3345e2ff4e7c815296c14a92f992cd16,Active Object Localization in Visual Situations,63.0,7.0,2016-07-02,arXiv.org,2016.0,['Computer Science']
f422aad4074db4c4f350aa9f5bd6026beb674906,The Contributions of Image Content and Behavioral Relevancy to Overt Attention,85.0,40.0,2014-04-15,PLoS ONE,2014.0,"['Medicine', 'Biology']"
e282d0cad916b1932292c8f2262900248df0c7d3,Is Bottom-Up Attention Useful for Scene Recognition?,23.0,0.0,2013-07-22,arXiv.org,2013.0,['Computer Science']
a891ca471e53af142a4571e4c10d5a30c5812168,The utility of modeling word identification from visual input within models of eye movements in reading.,72.0,9.0,,Visual Cognition,2012.0,['Medicine']
e4a5ef52fde9de8389459d89377fb6615378bc3b,Salient objects dominate the central fixation bias when orienting toward images,73.0,6.0,2021-08-01,Journal of Vision,2021.0,['Medicine']
ea35159a43beff00928611aa68ae232c3524a122,Flexible working memory through selective gating and attentional tagging,127.0,26.0,2019-11-18,bioRxiv,2019.0,"['Computer Science', 'Biology', 'Medicine']"
18a78e1bd806a2a91ddda4bc35696aa21f0234f3,Free visual exploration of natural movies in schizophrenia,57.0,22.0,2019-06-01,European Archives of Psychiatry and Clinical Neuroscience,2019.0,"['Psychology', 'Medicine']"
cc837a3ba9791c94a87b9be533404face896292c,Involuntary top-down control by search-irrelevant features: Visual working memory biases attention in an object-based manner,66.0,32.0,2018-03-01,Cognition,2018.0,"['Psychology', 'Medicine']"
181230c0abd79007c89178536f6a6d94ceb81704,Centre-of-Gravity Fixations in Visual Search: When Looking at Nothing Helps to Find Something,36.0,13.0,2014-06-03,Journal of Ophthalmology,2014.0,"['Computer Science', 'Medicine']"
e09495be29d21fff4ce86416e98da9ceba0f3a47,Saccades Toward the Target Are Planned as Sequences Rather Than as Single Steps,22.0,21.0,2013-10-28,Psychology Science,2013.0,"['Psychology', 'Medicine']"
0f1d2b17c4847e1b692d81669352aca4c32f3632,"Background, an important factor in visual search",27.0,21.0,2013-06-28,Vision Research,2013.0,"['Psychology', 'Medicine']"
c06e8aa541dc21e7623aa13feb96f3eb1e5b6248,Object-based saccadic selection during scene perception: evidence from viewing position effects.,51.0,55.0,2013-04-01,Journal of Vision,2013.0,"['Computer Science', 'Medicine']"
873176679a5fcb260f018ab33236df1fdcd03e63,Using CRISP to model global characteristics of fixation durations in scene viewing and reading with a common mechanism,81.0,47.0,2012-04-01,,2012.0,['Psychology']
406628f237c0aa3193031b75eaaaf62d0ba2a1fc,Eye movement prediction and variability on natural video data sets,55.0,12.0,2012-04-01,Visual Cognition,2012.0,"['Psychology', 'Medicine']"
42f04c59de057dc6dbf3c258484b3bb5755ef6ec,Object-based saccadic selection during scene perception,49.0,1.0,,,2017.0,
405ce637d601fcc28c1ebfe3e50e3a392b8a1828,Surprise! Draw the scene: Visual recall reveals poor incidental working memory following visual search in natural scenes,38.0,1.0,2023-09-28,Memory & Cognition,2023.0,['Medicine']
44b759e7f772740611c8a9d271cb808483f6cb39,"Contextual cueing of visual search reflects the acquisition of an optimal, one-for-all oculomotor scanning strategy",40.0,8.0,2023-09-20,Communications psychology,2023.0,['Medicine']
955e40c802fd572d6755b02cb2fee984c3d82073,Infants use contextual memory to attend and learn in naturalistic scenes.,42.0,1.0,2023-02-01,Infancy,2023.0,['Medicine']
086f254332b5d7d9f69ed2eb152111bdec3807fa,Age and gender as factors in visual photographic memory,20.0,0.0,2022-06-05,Dhaka University Journal of Biological Sciences,2022.0,
92561ee2856d2bcf41c472c5d04bb697ba9f3063,Individual differences in visual search performance extend from artificial arrays to naturalistic environments,27.0,1.0,2021-10-16,bioRxiv,2021.0,['Biology']
eae800a0ac6e91dd8d9a52d3ea4d3a9ab5c02844,Local and global context repetitions in contextual cueing,56.0,3.0,2021-09-01,Journal of Vision,2021.0,['Medicine']
cb3ef74d2e560ad8dcb2b4bdbed11436dc5aca69,Repetition effects in task-driven eye movement analyses after longer time-spans,23.0,2.0,2021-05-25,ETRA Short Papers,2021.0,['Computer Science']
a48c0acc4b51e96145db51b7b219c5889c493109,Disgust-Related Memory Bias in Children and Adults,34.0,17.0,2021-04-01,Evolutionary Psychology,2021.0,['Medicine']
1ec6a0f92d9933851d2b0266035a4988ff5d5124,Look-ahead fixations during visuomotor behavior: Evidence from assembling a camping tent,51.0,23.0,2021-03-01,Journal of Vision,2021.0,['Medicine']
77cc4c73fe39ca7ba29fe284a43b5ea12f4c5999,Get Your Guidance Going: Investigating the Activation of Spatial Priors for Efficient Search in Virtual Reality,78.0,20.0,2021-01-01,Brain Science,2021.0,['Medicine']
a7a2059f93ea91e042d0d0505ab45687909b1680,Dual-task training to offset technologically induced human error: justification and call for further research,55.0,1.0,2020-12-23,International Journal of Training Research,2020.0,['Computer Science']
858d84f9ae15a17e6819d714100afbcf5d41c378,Does active learning benefit spatial memory during navigation with restricted peripheral field?,67.0,4.0,2020-04-28,"Attention, Perception, & Psychophysics",2020.0,"['Computer Science', 'Medicine']"
e69da08286df25c0c257d493e82d1b81d771e242,Scene memory and spatial inhibition in visual search,82.0,16.0,2020-02-01,"Attention, perception & psychophysics",2020.0,"['Computer Science', 'Medicine']"
d71b783b5cbdb505a242c06ef4b14619da33b981,A dual foveal-peripheral visual processing model implements efficient saccade selection,62.0,14.0,2019-08-05,bioRxiv,2019.0,"['Computer Science', 'Biology', 'Medicine']"
efce8a3b7b1177aaf077c982cb7253a9cadbc484,Long-Term Visual Memory and Its Role in Learning Suppression,44.0,6.0,2018-10-12,Frontiers in Psychology,2018.0,"['Psychology', 'Medicine']"
2698aafcf86aeb52f96714f8a546e546875f1afb,Five factors that guide attention in visual search,147.0,620.0,2017-03-01,Nature Human Behaviour,2017.0,"['Medicine', 'Psychology']"
11a8a23222790edec19e1555999134f47db867ba,Worth a quick look? Initial scene previews can guide eye movements as a function of domain-specific expertise but can also have unforeseen costs.,63.0,21.0,2016-07-01,Journal of Experimental Psychology: Human Perception and Performance,2016.0,"['Psychology', 'Medicine']"
0e60bcfd05f7ac3f2d55bb78183bd2e3e2ee4bd8,Of “what” and “where” in a natural search task: Active object handling supports object location memory beyond the object’s identity,41.0,30.0,2016-05-10,"Attention, perception & psychophysics",2016.0,"['Computer Science', 'Medicine']"
07f5bf7c761912f436a07c57f786f2b386cb3b0c,Of “what” and “where” in a natural search task: Active object handling supports object location memory beyond the object’s identity,42.0,10.0,2016-05-10,"Attention, Perception, & Psychophysics",2016.0,['Computer Science']
31d0839eae4cf196e9421c0749afc9847467c649,"Preschoolers, adolescents, and adults visually anticipate an agent's efficient action; but only after having observed it frequently",61.0,12.0,2016-04-01,Quarterly Journal of Experimental Psychology,2016.0,"['Psychology', 'Medicine']"
179568cbbe66f312a14c10af4e02aba3383c17bc,Priorities for representation: Task settings and object interaction both influence object memory,24.0,6.0,2015-09-03,Memory & Cognition,2015.0,"['Psychology', 'Medicine']"
d734a005137e3fa35451fc1969f40d844f61cd84,"Exploring Attentional Bias for Real-World, Pain-related Information in Chronic Musculoskeletal Pain Using a Novel Change Detection Paradigm",51.0,8.0,2015-08-01,The Clinical Journal of Pain,2015.0,"['Psychology', 'Medicine']"
489e41f16dc1753769367588560a9173a05b44f6,Enhancing long-term memory with stimulation tunes visual attention in one trial,83.0,58.0,2014-12-29,Proceedings of the National Academy of Sciences of the United States of America,2014.0,"['Medicine', 'Psychology']"
81f51104aab78e90b8e4f6fb843b60418fd10533,The properties of object representations constructed during visual search in natural scenes,22.0,0.0,2014-11-26,,2014.0,['Psychology']
72bc8f3fd18cc190fa51c97e6ba4a39cf461be76,Balancing energetic and cognitive resources: Memory use during search depends on the orienting effector,62.0,30.0,2014-09-01,Cognition,2014.0,"['Medicine', 'Psychology']"
80227a9c6466d8a6868ec10b85c0de8f7c0be150,Late electrophysiological modulations of feature-based attention to object shapes.,74.0,5.0,2014-03-01,Psychophysiology,2014.0,"['Psychology', 'Medicine']"
5099e7e19c87f2c2abbe537c6dfd48a729ad078f,Global scene layout modulates contextual learning in change detection,52.0,13.0,2014-02-10,Frontiers in Psychology,2014.0,"['Medicine', 'Computer Science']"
19199f5a3b6524067fc09194b6c7ae8077d1dce2,Priorities for selection and representation in natural tasks,60.0,28.0,2013-10-19,Philosophical Transactions of the Royal Society B: Biological Sciences,2013.0,"['Medicine', 'Computer Science']"
e04ebdc3ff447de7ad070f3d2bdea5b026409952,Eye movements in repeated multiple object tracking.,41.0,26.0,2013-06-13,Journal of Vision,2013.0,"['Psychology', 'Medicine']"
7222376268aea3fcbc783aafb3c803c0d0a0ad80,Forgetting What Was Where: The Fragility of Object-Location Binding,73.0,100.0,2012-10-31,PLoS ONE,2012.0,"['Biology', 'Medicine']"
27e8e00ccc2f146acf134e78df48ac34ac90dca9,Effects of Contour Enhancement on Low-Vision Preference and Visual Search,53.0,32.0,2012-09-01,Optometry and Vision Science,2012.0,"['Medicine', 'Psychology']"
5e0951d9fd09ac431247c080e7f2935be2b7e1f3,Fire drill: Inattentional blindness and amnesia for the location of fire extinguishers,29.0,22.0,2012-08-08,"Attention, perception & psychophysics",2012.0,"['Computer Science', 'Medicine']"
7b43e25bac77b3820f527b4726eb2e24358a03bc,Perceptuomotor incoordination during manually-assisted search,131.0,0.0,2012-07-03,,2012.0,['Psychology']
576813ead422ed5427de807812aa479c3710f62d,"Litchfield, Damien and Donovan, Tim (2016) Worth a quick look? Initial scene previews can guide eye movements as a function of domain-specific expertise",65.0,0.0,,,2021.0,
c16063d4e54eeaca2d20ce33f2bd7a515e1e8ff0,Eye movements as indicators of visual and cognitive processing,316.0,0.0,,,2019.0,['Psychology']
80d63b6849cb8e0067ef440dd51ce6db6b8023b9,Combining Transcranial Direct Current Stimulation and Electrophysiology to Understand the Memory Representations that Guide Attention,186.0,0.0,,Spatial Learning and Attention Guidance,2019.0,['Psychology']
c666bc0b162405570498350bb73a24f860bd06a0,Accumulating visual information for action 4,109.0,0.0,,,2017.0,
de033d7c7c9ed032012830b9461683ddb9035375,Scene Search Guidance under Salience-driven and Memory-driven Demands,82.0,0.0,,,2017.0,['Psychology']
af48265dbf4b6bbb3f4269ef61b3c860df0aefc7,Accumulating visual information for action.,140.0,10.0,,Progress in Brain Research,2017.0,"['Computer Science', 'Medicine']"
0be102b5458cf2aedaefd003c901c911da798f2f,Journal of Experimental Psychology: Human Perception and Performance Failures of Perception in the Low-Prevalence Effect: Evidence From Active and Passive Visual Search,60.0,69.0,,,2015.0,
cfcfa216ea9526fdfc0ef58f8f729162fd539c8f,Perception and action weighting in memory representations,204.0,0.0,,,2014.0,['Psychology']
65840a328f5f9868acfbeaba1503ff80dbf5a734,Informatics in radiology: what can you see in a single glance and how might this guide visual search in medical images?,59.0,157.0,,Radiographics,2013.0,['Medicine']
48a3a15158e51cd14a554229e09c601d02a8f6ce,Designing pictorial stimuli for perceptual image difference experiments,177.0,4.0,,,2013.0,['Psychology']
36164c94d6fa18539a932c447b3dd5a7501bb3f0,Jobsite Safety Management: Potential of Navigated Inspection,22.0,0.0,,,,
c1e11d088c6a5366742310bea15dccf1d408e291,"Category-Speci ﬁ c Learning of Color, Orientation, and Position Regularities Guide Visual Search",56.0,0.0,,,,
61a8e045cb5aa5522cbfccc68a1e10b6ed8443a2,To know or not to know? Curiosity and the value of prospective information in animals.,125.0,0.0,2024-10-16,Learning & Behavior,2024.0,['Medicine']
2780e6d180626677190aa39899f66a243193f8b5,Prediction of Attention Groups and Big Five Personality Traits from Gaze Features Collected from an Outlier Search Game,120.0,0.0,2024-10-01,Journal of Imaging,2024.0,"['Medicine', 'Computer Science']"
3f073db3e3cf3df388596b5a11de86d9a1707c59,Spatiotemporal Eye Movement Dynamics Reveal Altered Face Prioritization in Early Visual Processing Among Autistic Children.,69.0,2.0,2024-09-01,Biological Psychiatry: Cognitive Neuroscience and Neuroimaging,2024.0,['Medicine']
8a105fb22d069184ee0975f8d55e38495cd52156,AI can see you: Machiavellianism and extraversion are reflected in eye-movements,82.0,0.0,2024-08-28,PLoS ONE,2024.0,['Medicine']
66a158cb3300a480e6e96459ecc1d0647300a5b2,Enhanced and idiosyncratic neural representations of personally typical scenes,42.0,0.0,2024-07-31,bioRxiv,2024.0,['Biology']
